"exclusion_reason","rdfs:label","schema:name","@id","schema:description","schema:image","https://jpsearch.go.jp/term/property#sourceInfo","https://jpsearch.go.jp/term/property#accessInfo","schema:inLanguage","rdf:type","schema:contributor","https://jpsearch.go.jp/term/property#agential","status","schema:category","https://jpsearch.go.jp/term/property#spatial","https://jpsearch.go.jp/term/property#temporal","schema:spatial","schema:temporal","schema:isPartOf","schema:creator","schema:publisher","schema:about","schema:datePublished","schema:dateCreated","schema:abstract","schema:identifier","schema:genre","schema:additionalType"
"Suffix NG: 木譜","沖縄県下沖縄島草木譜；乾・坤","['沖縄県下沖縄島草木譜；乾・坤', 'おきなわけんかおきなわとうそうもくふ', 'オキナワケンカオキナワトウソウモクフ']","https://jpsearch.go.jp/data/cobas-124334","['法量: 23.9×16.0', '品質形状: 袋綴', '員数: 2冊', '分類: 和書']","","{'@id': 'https://jpsearch.go.jp/data/cobas-124334#sourceinfo', 'schema:relatedLink': 'https://jpsearch.go.jp/item/cobas-124334', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ColBase', 'schema:url': 'https://colbase.nich.go.jp/collection_items/tnm/QA-104', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/cobas-124334.json', 'schema:dateModified': '2025-12-09T04:21:01', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報'}","{'@id': 'https://jpsearch.go.jp/data/cobas-124334#accessinfo', 'https://jpsearch.go.jp/term/property#contentId': ['JPS_ID: 124334', 'コレクション内ID: 115839', 'ID: 124334', '機関管理番号: QA-104'], 'schema:provider': 'https://jpsearch.go.jp/entity/chname/東京国立博物館', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'schema:license': 'http://creativecommons.org/licenses/by/4.0', 'schema:url': 'https://colbase.nich.go.jp/collection_items/tnm/QA-104', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報'}","","https://jpsearch.go.jp/term/type/古書・古文書","","{'@id': '_:vb163089494', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.編集', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/chname/田代安定', 'schema:description': '作者: 田代安定／編'}","success","","","","","","","https://jpsearch.go.jp/entity/chname/田代安定","","","","","","","",""
"Suffix NG: 草略譜","薬草略譜","['やくそうりゃくふ', 'ヤクソウリャクフ', '薬草略譜']","https://jpsearch.go.jp/data/cobas-124512","['法量: 25.8×18.1', '分類: 和書', '員数: 2冊', '品質形状: 袋綴']","","{'@id': 'https://jpsearch.go.jp/data/cobas-124512#sourceinfo', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ColBase', 'schema:relatedLink': 'https://jpsearch.go.jp/item/cobas-124512', 'schema:url': 'https://colbase.nich.go.jp/collection_items/tnm/QA-282', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/cobas-124512.json', 'schema:dateModified': '2025-12-09T04:21:01', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報'}","{'@id': 'https://jpsearch.go.jp/data/cobas-124512#accessinfo', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'schema:license': 'http://creativecommons.org/licenses/by/4.0', 'https://jpsearch.go.jp/term/property#contentId': ['JPS_ID: 124512', 'ID: 124512', 'コレクション内ID: 116221', '機関管理番号: QA-282'], 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/東京国立博物館', 'schema:url': 'https://colbase.nich.go.jp/collection_items/tnm/QA-282'}","","https://jpsearch.go.jp/term/type/古書・古文書","","{'@id': '_:vb162986709', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/ncname/金仲益', 'schema:description': '作者: 金仲益／著', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作'}","success","","","{'@id': '_:vb162982803', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/time/1793', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作', 'https://jpsearch.go.jp/term/property#era': 'https://jpsearch.go.jp/entity/time/江戸時代', 'schema:description': '時代世紀: 江戸時代・寛政5'}","","https://jpsearch.go.jp/entity/time/1793","","https://jpsearch.go.jp/entity/ncname/金仲益","","","","1793","","","",""
"Suffix NG: 家押譜","名家押譜","['めいかおうふ', 'メイカオウフ', '名家押譜']","https://jpsearch.go.jp/data/cobas-124532","['分類: 和書', '員数: 1冊', '品質形状: 袋綴', '法量: 16.2×8.8']","","{'@id': 'https://jpsearch.go.jp/data/cobas-124532#sourceinfo', 'schema:url': 'https://colbase.nich.go.jp/collection_items/tnm/QA-302', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ColBase', 'schema:dateModified': '2025-12-09T04:21:01', 'schema:relatedLink': 'https://jpsearch.go.jp/item/cobas-124532', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/cobas-124532.json'}","{'@id': 'https://jpsearch.go.jp/data/cobas-124532#accessinfo', 'https://jpsearch.go.jp/term/property#contentId': ['JPS_ID: 124532', '機関管理番号: QA-302', 'ID: 124532', 'コレクション内ID: 116247'], 'schema:url': 'https://colbase.nich.go.jp/collection_items/tnm/QA-302', 'schema:license': 'http://creativecommons.org/licenses/by/4.0', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/東京国立博物館', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京'}","","https://jpsearch.go.jp/term/type/古書・古文書","","{'@id': '_:vb163150314', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/ncname/河津蓬莱', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.編集', 'schema:description': '作者: 河津蓬莱／編'}","success","","","{'@id': '_:vb163146727', 'https://jpsearch.go.jp/term/property#era': 'https://jpsearch.go.jp/entity/time/江戸時代', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作', 'schema:description': '時代世紀: 江戸時代・文化6', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/time/1809'}","","https://jpsearch.go.jp/entity/time/1809","","https://jpsearch.go.jp/entity/ncname/河津蓬莱","","","","1809","","","",""
"Suffix NG: 賢押譜","郡賢押譜","['ぐんけんおうふ', '郡賢押譜', 'グンケンオウフ']","https://jpsearch.go.jp/data/cobas-124535","['品質形状: 袋綴', '法量: 15.5×8.9', '分類: 和書', '員数: 1冊']","","{'@id': 'https://jpsearch.go.jp/data/cobas-124535#sourceinfo', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/cobas-124535.json', 'schema:url': 'https://colbase.nich.go.jp/collection_items/tnm/QA-305', 'schema:dateModified': '2025-12-09T04:21:01', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:relatedLink': 'https://jpsearch.go.jp/item/cobas-124535', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ColBase'}","{'@id': 'https://jpsearch.go.jp/data/cobas-124535#accessinfo', 'https://jpsearch.go.jp/term/property#contentId': ['ID: 124535', '機関管理番号: QA-305', 'コレクション内ID: 116250', 'JPS_ID: 124535'], 'schema:provider': 'https://jpsearch.go.jp/entity/chname/東京国立博物館', 'schema:url': 'https://colbase.nich.go.jp/collection_items/tnm/QA-305', 'schema:license': 'http://creativecommons.org/licenses/by/4.0', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京'}","","https://jpsearch.go.jp/term/type/古書・古文書","","{'@id': '_:vb163080084', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.編集', 'schema:description': '作者: 竹村某／編', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/ncname/竹村某'}","success","","","{'@id': '_:vb163088228', 'schema:description': '時代世紀: 江戸時代・文政7', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作', 'https://jpsearch.go.jp/term/property#era': 'https://jpsearch.go.jp/entity/time/江戸時代', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/time/1824'}","","https://jpsearch.go.jp/entity/time/1824","","https://jpsearch.go.jp/entity/ncname/竹村某","","","","1824","","","",""
"Suffix NG: 屋譜","地本錦絵問屋譜","['ジホンニシキエトンヤフ', 'じほんにしきえとんやふ', '地本錦絵問屋譜']","https://jpsearch.go.jp/data/cobas-124600","['員数: 1冊', '法量: 25.5×17.9', '品質形状: 色摺、袋綴', '分類: 和書']","","{'@id': 'https://jpsearch.go.jp/data/cobas-124600#sourceinfo', 'schema:dateModified': '2025-12-09T04:21:01', 'schema:url': 'https://colbase.nich.go.jp/collection_items/tnm/QA-370', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ColBase', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/cobas-124600.json', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:relatedLink': 'https://jpsearch.go.jp/item/cobas-124600'}","{'@id': 'https://jpsearch.go.jp/data/cobas-124600#accessinfo', 'schema:license': 'http://creativecommons.org/licenses/by/4.0', 'schema:url': 'https://colbase.nich.go.jp/collection_items/tnm/QA-370', 'https://jpsearch.go.jp/term/property#contentId': ['機関管理番号: QA-370', 'JPS_ID: 124600', 'ID: 124600', 'コレクション内ID: 116359'], 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/東京国立博物館'}","","https://jpsearch.go.jp/term/type/古書・古文書","","{'@id': '_:vb163149015', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/chname/石井研堂', 'schema:description': '作者: 石井研堂［他］／著'}","success","","","","","","","https://jpsearch.go.jp/entity/chname/石井研堂","","","","","","","",""
"Suffix NG: 仮面譜","仮面譜","['カメンフ', 'かめんふ', '仮面譜']","https://jpsearch.go.jp/data/cobas-124674","['法量: 24.3×17.1', '分類: 和書', '員数: 1冊', '品質形状: 袋綴']","https://colbase.nich.go.jp/media/tnm/QA-444/image/slideshow_s/QA-444_L0196396.jpg","{'@id': 'https://jpsearch.go.jp/data/cobas-124674#sourceinfo', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:url': 'https://colbase.nich.go.jp/collection_items/tnm/QA-444', 'schema:dateModified': '2025-12-09T04:21:01', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/cobas-124674.json', 'schema:relatedLink': 'https://jpsearch.go.jp/item/cobas-124674', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ColBase'}","{'@id': 'https://jpsearch.go.jp/data/cobas-124674#accessinfo', 'schema:url': 'https://webarchives.tnm.jp/imgsearch/search?q=QA-444', 'https://jpsearch.go.jp/term/property#contentId': ['JPS_ID: 124674', 'ID: 124674', 'コレクション内ID: 116448', '機関管理番号: QA-444'], 'schema:license': 'http://creativecommons.org/licenses/by/4.0', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:associatedMedia': 'https://colbase.nich.go.jp/media/tnm/QA-444/image/slideshow_l/QA-444_L0196396.jpg', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/東京国立博物館', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京'}","","https://jpsearch.go.jp/term/type/古書・古文書","","{'@id': '_:vb163068848', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/ncname/喜多古能', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作', 'schema:description': '作者: 喜多古能／著'}","success","","","{'@id': '_:vb163068847', 'schema:description': '時代世紀: 明治時代・寛政9成立／［明治］写', 'https://jpsearch.go.jp/term/property#era': 'https://jpsearch.go.jp/entity/time/明治', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/time/明治'}","","https://jpsearch.go.jp/entity/time/明治","","https://jpsearch.go.jp/entity/ncname/喜多古能","","","","","","","",""
"Suffix NG: 仮面譜","仮面譜","['カメンフ', 'かめんふ', '仮面譜']","https://jpsearch.go.jp/data/cobas-124675","['分類: 和書', '法量: 22.8×16.1', '員数: 1冊', '品質形状: 袋綴']","","{'@id': 'https://jpsearch.go.jp/data/cobas-124675#sourceinfo', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:url': 'https://colbase.nich.go.jp/collection_items/tnm/QA-445', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/cobas-124675.json', 'schema:dateModified': '2025-12-09T04:21:01', 'schema:relatedLink': 'https://jpsearch.go.jp/item/cobas-124675', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ColBase'}","{'@id': 'https://jpsearch.go.jp/data/cobas-124675#accessinfo', 'https://jpsearch.go.jp/term/property#contentId': ['機関管理番号: QA-445', 'JPS_ID: 124675', 'ID: 124675', 'コレクション内ID: 116449'], 'schema:license': 'http://creativecommons.org/licenses/by/4.0', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/東京国立博物館', 'schema:url': 'https://colbase.nich.go.jp/collection_items/tnm/QA-445', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京'}","","https://jpsearch.go.jp/term/type/古書・古文書","","{'@id': '_:vb163069453', 'schema:description': '作者: 喜多古能著', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/ncname/喜多古能'}","success","","","{'@id': '_:vb163069454', 'https://jpsearch.go.jp/term/property#era': 'https://jpsearch.go.jp/entity/time/江戸時代', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作', 'schema:description': '時代世紀: 江戸時代・寛政9年(1797)', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/time/1797'}","","https://jpsearch.go.jp/entity/time/1797","","https://jpsearch.go.jp/entity/ncname/喜多古能","","","","1797","","","",""
"Suffix NG: 代大仏師譜","歴代大仏師譜","['レキダイダイブッシフ', 'れきだいだいぶっしふ', '歴代大仏師譜']","https://jpsearch.go.jp/data/cobas-124682","['員数: 3冊', '分類: 和書', '法量: 27.7×19.2', '品質形状: 袋綴']","https://colbase.nich.go.jp/media/tnm/QA-452/image/slideshow_s/QA-452_L0196685.jpg","{'@id': 'https://jpsearch.go.jp/data/cobas-124682#sourceinfo', 'schema:url': 'https://colbase.nich.go.jp/collection_items/tnm/QA-452', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/cobas-124682.json', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:relatedLink': 'https://jpsearch.go.jp/item/cobas-124682', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ColBase', 'schema:dateModified': '2025-12-09T04:21:01'}","{'@id': 'https://jpsearch.go.jp/data/cobas-124682#accessinfo', 'schema:license': 'http://creativecommons.org/licenses/by/4.0', 'https://jpsearch.go.jp/term/property#contentId': ['機関管理番号: QA-452', 'ID: 124682', 'コレクション内ID: 116456', 'JPS_ID: 124682'], 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'schema:associatedMedia': 'https://colbase.nich.go.jp/media/tnm/QA-452/image/slideshow_l/QA-452_L0196685.jpg', 'schema:url': 'https://webarchives.tnm.jp/imgsearch/search?q=QA-452', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/東京国立博物館'}","","https://jpsearch.go.jp/term/type/古書・古文書","","{'@id': '_:vb163083135', 'schema:description': '作者: 黒川春村編', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.編集', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/chname/黒川春村'}","success","","","{'@id': '_:vb163083136', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/time/1801-1900', 'https://jpsearch.go.jp/term/property#era': 'https://jpsearch.go.jp/entity/time/江戸時代', 'schema:description': '時代世紀: 江戸時代・19世紀'}","","https://jpsearch.go.jp/entity/time/1801-1900","","https://jpsearch.go.jp/entity/chname/黒川春村","","","","1801-1900","","","",""
"Suffix NG: 博物館介譜","《博物館介譜；柔軟類・多肢類》","['はくぶつかんかいふ', 'ハクブツカンカイフ', '《博物館介譜；柔軟類・多肢類》']","https://jpsearch.go.jp/data/cobas-125131","['員数: 1冊', '分類: 和書', '品質形状: 著色、横綴', '作者: 栗本丹洲［他］／画；帝室博物館／編', '法量: 28.5×43.5']","","{'@id': 'https://jpsearch.go.jp/data/cobas-125131#sourceinfo', 'schema:url': 'https://colbase.nich.go.jp/collection_items/tnm/QA-902', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ColBase', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/cobas-125131.json', 'schema:relatedLink': 'https://jpsearch.go.jp/item/cobas-125131', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:dateModified': '2025-12-09T04:21:01'}","{'@id': 'https://jpsearch.go.jp/data/cobas-125131#accessinfo', 'schema:url': 'https://colbase.nich.go.jp/collection_items/tnm/QA-902', 'https://jpsearch.go.jp/term/property#contentId': ['機関管理番号: QA-902', 'JPS_ID: 125131', 'コレクション内ID: 116988', 'ID: 125131'], 'schema:provider': 'https://jpsearch.go.jp/entity/chname/東京国立博物館', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:license': 'http://creativecommons.org/licenses/by/4.0', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京'}","","https://jpsearch.go.jp/term/type/古書・古文書","","[{'@id': '_:vb163071558', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/ncname/帝室博物館', 'schema:description': '作者(分割): 帝室博物館／編', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.編集'}, {'@id': '_:vb163063529', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/chname/栗本丹州', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.作画', 'schema:description': '作者(分割): 栗本丹洲［他］／画'}]","success","","","{'@id': '_:vb163071559', 'schema:description': '時代世紀: 江戸～明治時代・江戸～明治写', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/time/江戸-明治', 'https://jpsearch.go.jp/term/property#era': 'https://jpsearch.go.jp/entity/time/江戸-明治', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作'}","","https://jpsearch.go.jp/entity/time/江戸-明治","","['https://jpsearch.go.jp/entity/ncname/帝室博物館', 'https://jpsearch.go.jp/entity/chname/栗本丹州']","","","","","","","",""
"Suffix NG: 梅園介譜","《梅園介譜抜書》","['ばいえんかいふぬきがき', 'バイエンカイフヌキガキ', '《梅園介譜抜書》']","https://jpsearch.go.jp/data/cobas-125134","['法量: 27.8×19.7', '員数: 1冊', '品質形状: 著色、仮綴', '分類: 和書']","","{'@id': 'https://jpsearch.go.jp/data/cobas-125134#sourceinfo', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/cobas-125134.json', 'schema:relatedLink': 'https://jpsearch.go.jp/item/cobas-125134', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ColBase', 'schema:dateModified': '2025-12-09T04:21:01', 'schema:url': 'https://colbase.nich.go.jp/collection_items/tnm/QA-905', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報'}","{'@id': 'https://jpsearch.go.jp/data/cobas-125134#accessinfo', 'https://jpsearch.go.jp/term/property#contentId': ['JPS_ID: 125134', 'ID: 125134', 'コレクション内ID: 116991', '機関管理番号: QA-905'], 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'schema:license': 'http://creativecommons.org/licenses/by/4.0', 'schema:url': 'https://colbase.nich.go.jp/collection_items/tnm/QA-905', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/東京国立博物館'}","","https://jpsearch.go.jp/term/type/古書・古文書","","","success","","","","","","","","","","","","","","",""
"Suffix NG: 介譜","介譜浦之錦《貝尽浦之錦》","['かいふうらのにしき', 'カイフウラノニシキ', '介譜浦之錦《貝尽浦之錦》']","https://jpsearch.go.jp/data/cobas-125160","['員数: 1冊', '分類: 和書', '品質形状: 袋綴', '法量: 25.5×17.9']","","{'@id': 'https://jpsearch.go.jp/data/cobas-125160#sourceinfo', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:dateModified': '2025-12-09T04:21:01', 'schema:relatedLink': 'https://jpsearch.go.jp/item/cobas-125160', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ColBase', 'schema:url': 'https://colbase.nich.go.jp/collection_items/tnm/QA-931', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/cobas-125160.json'}","{'@id': 'https://jpsearch.go.jp/data/cobas-125160#accessinfo', 'https://jpsearch.go.jp/term/property#contentId': ['機関管理番号: QA-931', 'コレクション内ID: 117019', 'ID: 125160', 'JPS_ID: 125160'], 'schema:provider': 'https://jpsearch.go.jp/entity/chname/東京国立博物館', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'schema:license': 'http://creativecommons.org/licenses/by/4.0', 'schema:url': 'https://colbase.nich.go.jp/collection_items/tnm/QA-931', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報'}","","https://jpsearch.go.jp/term/type/古書・古文書","","{'@id': '_:vb163023241', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作', 'schema:description': '作者: 大枝流芳／著', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/chname/大枝流芳'}","success","","","{'@id': '_:vb163025452', 'schema:description': '時代世紀: 江戸時代・寛延4', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/time/1751', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作', 'https://jpsearch.go.jp/term/property#era': 'https://jpsearch.go.jp/entity/time/江戸時代'}","","https://jpsearch.go.jp/entity/time/1751","","https://jpsearch.go.jp/entity/chname/大枝流芳","","","","1751","","","",""
"Suffix NG: 文獣譜","《観文獣譜》","['カンブンジュウフ', 'かんぶんじゅうふ', '《観文獣譜》']","https://jpsearch.go.jp/data/cobas-125179","['分類: 和書', '品質形状: 袋綴', '法量: 27.2×19.0', '員数: 6冊']","https://colbase.nich.go.jp/media/tnm/QA-951/image/slideshow_s/QA-951_C0062536.jpg","{'@id': 'https://jpsearch.go.jp/data/cobas-125179#sourceinfo', 'schema:dateModified': '2025-12-09T04:21:01', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ColBase', 'schema:relatedLink': 'https://jpsearch.go.jp/item/cobas-125179', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:url': 'https://colbase.nich.go.jp/collection_items/tnm/QA-951', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/cobas-125179.json'}","{'@id': 'https://jpsearch.go.jp/data/cobas-125179#accessinfo', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/東京国立博物館', 'https://jpsearch.go.jp/term/property#contentId': ['機関管理番号: QA-951', 'ID: 125179', 'コレクション内ID: 117041', 'JPS_ID: 125179'], 'schema:license': 'http://creativecommons.org/licenses/by/4.0', 'schema:url': 'https://webarchives.tnm.jp/imgsearch/search?q=QA-951', 'schema:associatedMedia': 'https://colbase.nich.go.jp/media/tnm/QA-951/image/slideshow_l/QA-951_C0062536.jpg', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報'}","","https://jpsearch.go.jp/term/type/古書・古文書","","{'@id': '_:vb163114680', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/chname/堀田正敦', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.編集', 'schema:description': '作者: 堀田正敦／編'}","success","","","{'@id': '_:vb163109530', 'https://jpsearch.go.jp/term/property#era': 'https://jpsearch.go.jp/entity/time/江戸時代', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作', 'schema:description': '時代世紀: 江戸時代・江戸写', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/time/江戸時代'}","","https://jpsearch.go.jp/entity/time/江戸時代","","https://jpsearch.go.jp/entity/chname/堀田正敦","","","","","","","",""
